Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-2021-004059,2023-12-01,Mieter-U-121-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),130,0.104,13.52,0.0,13.52
TR-2021-003118,2023-12-01,Mieter-U-093-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),88,0.208,18.3,0.0,18.3
TR-2021-003183,2023-12-01,Mieter-U-095-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),332,0.105,34.86,0.0,34.86
TR-2022-001341,2023-12-01,Mieter-U-040-2,Frankfurt,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),179,0.442,79.12,0.0,79.12
TR-2021-003219,2023-12-01,Mieter-U-096-1,München,V-05,Markus Wagner,First Class Abteil,1. Klasse (Business),251,0.47,117.97,0.0,117.97
TR-2021-004161,2023-12-01,Mieter-U-124-2,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),180,0.445,80.1,0.0,80.1
TR-2021-004499,2023-12-01,Mieter-U-134-2,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),247,0.107,26.43,0.0,26.43
TR-2022-002675,2023-12-01,Mieter-U-080-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),260,0.091,23.66,0.0,23.66
TR-2021-001457,2023-12-01,Mieter-U-043-3,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),117,0.442,51.71,0.0,51.71
TR-2021-001424,2023-12-01,Mieter-U-042-1,Köln,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),317,0.1,31.7,0.0,31.7
TR-2021-001389,2023-12-01,Mieter-U-041-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),252,0.467,117.68,0.0,117.68
TR-2021-001353,2023-12-01,Mieter-U-040-2,Frankfurt,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),179,0.455,81.45,0.0,81.45
TR-2022-001277,2023-12-01,Mieter-U-038-2,Köln,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),80,0.483,38.64,4.9,43.54
TR-2022-000259,2023-12-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,0.228,31.24,0.0,31.24
TR-2021-004129,2023-12-01,Mieter-U-123-2,Köln,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),122,0.218,26.6,0.0,26.6
TR-2021-004094,2023-12-01,Mieter-U-122-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),343,0.102,34.99,0.0,34.99
TR-2022-001242,2023-12-01,Mieter-U-037-1,Frankfurt,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),242,0.49,118.58,0.0,118.58
TR-2022-001139,2023-12-01,Mieter-U-034-1,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),478,0.447,213.67,0.0,213.67
TR-2021-002018,2023-12-01,Mieter-U-060-1,Berlin,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),241,0.452,108.93,0.0,108.93
TR-2021-002087,2023-12-01,Mieter-U-062-1,Hamburg,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),109,0.211,23.0,0.0,23.0
TR-2021-004901,2023-12-01,Mieter-U-146-2,Köln,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),49,0.215,10.54,0.0,10.54
TR-2022-001905,2023-12-01,Mieter-U-057-3,München,V-04,Thomas Weber,Service-Abteil,2. Klasse (Sparpreis),212,0.096,20.35,0.0,20.35
TR-2021-002687,2023-12-01,Mieter-U-080-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),260,0.096,24.96,0.0,24.96
TR-2021-002655,2023-12-01,Mieter-U-079-1,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),123,0.223,27.43,0.0,27.43
TR-2021-002624,2023-12-01,Mieter-U-078-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),129,0.097,12.51,0.0,12.51
TR-2021-002591,2023-12-01,Mieter-U-077-3,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),218,0.476,103.77,4.9,108.67
TR-2021-004932,2023-12-01,Mieter-U-147-2,Hamburg,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),34,0.232,7.89,0.0,7.89
TR-2021-004964,2023-12-01,Mieter-U-148-2,Berlin,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),62,0.228,14.14,0.0,14.14
TR-2021-002789,2023-12-01,Mieter-U-083-2,Köln,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),68,0.414,28.15,0.0,28.15
TR-2022-001874,2023-12-01,Mieter-U-056-2,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),94,0.107,10.06,4.9,14.96
TR-2021-004998,2023-12-01,Mieter-U-149-3,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),168,0.109,18.31,0.0,18.31
TR-2021-002590,2023-12-01,Mieter-U-077-2,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),218,0.482,105.08,0.0,105.08
TR-2021-002556,2023-12-01,Mieter-U-076-1,Frankfurt,V-02,Petra Schmidt,Gepäckwagen,1. Klasse (Business),79,0.411,32.47,0.0,32.47
TR-2021-002522,2023-12-01,Mieter-U-075-2,München,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),287,0.095,27.26,0.0,27.26
TR-2021-002487,2023-12-01,Mieter-U-074-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),36,0.199,7.16,0.0,7.16
TR-2021-004867,2023-12-01,Mieter-U-145-2,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),372,0.108,40.18,0.0,40.18
TR-2022-002409,2023-12-01,Mieter-U-072-2,Berlin,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),264,0.107,28.25,0.0,28.25
TR-2021-004835,2023-12-01,Mieter-U-144-2,Hamburg,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),96,0.098,9.41,0.0,9.41
TR-2021-002722,2023-12-01,Mieter-U-081-2,Hamburg,V-01,Hans Müller,First Class Abteil,1. Klasse (Business),391,0.477,186.51,0.0,186.51
TR-2021-004432,2023-12-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,0.408,146.47,0.0,146.47
TR-2021-004534,2023-12-01,Mieter-U-135-1,München,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),129,0.096,12.38,0.0,12.38
TR-2021-004565,2023-12-01,Mieter-U-136-2,Frankfurt,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),196,0.097,19.01,0.0,19.01
TR-2021-004600,2023-12-01,Mieter-U-137-2,Köln,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),453,0.102,46.21,0.0,46.21
TR-2021-004635,2023-12-01,Mieter-U-138-1,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),199,0.105,20.9,0.0,20.9
TR-2021-004396,2023-12-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,0.221,10.61,0.0,10.61
TR-2022-001936,2023-12-01,Mieter-U-058-1,Hamburg,V-02,Petra Schmidt,Bordshop,1. Klasse (Business),488,0.449,219.11,0.0,219.11
TR-2022-002341,2023-12-01,Mieter-U-070-2,Hamburg,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),50,0.224,11.2,0.0,11.2
TR-2021-004665,2023-12-01,Mieter-U-139-2,Köln,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),30,0.109,3.27,0.0,3.27
TR-2021-004698,2023-12-01,Mieter-U-140-2,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),317,0.091,28.85,0.0,28.85
TR-2021-004729,2023-12-01,Mieter-U-141-1,Frankfurt,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),124,0.239,29.64,0.0,29.64
TR-2021-004763,2023-12-01,Mieter-U-142-1,Frankfurt,V-02,Petra Schmidt,Bordshop,1. Klasse (Business),138,0.462,63.76,0.0,63.76
TR-2022-001969,2023-12-01,Mieter-U-059-2,Hamburg,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),40,0.218,8.72,0.0,8.72
TR-2021-004800,2023-12-01,Mieter-U-143-2,München,V-02,Petra Schmidt,First Class Abteil,1. Klasse (Business),292,0.439,128.19,0.0,128.19
TR-2021-002756,2023-12-01,Mieter-U-082-2,Frankfurt,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),37,0.207,7.66,0.0,7.66
TR-2022-002372,2023-12-01,Mieter-U-071-1,Köln,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),344,0.098,33.71,0.0,33.71
TR-2021-002053,2023-12-01,Mieter-U-061-1,Köln,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),448,0.099,44.35,0.0,44.35
TR-2021-004363,2023-12-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,0.457,107.4,0.0,107.4
TR-2021-005033,2023-12-01,Mieter-U-150-1,München,V-01,Hans Müller,Bordshop,1. Klasse (Business),197,0.431,84.91,0.0,84.91
TR-2021-002152,2023-12-01,Mieter-U-064-2,Köln,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),114,0.448,51.07,0.0,51.07
TR-2022-002475,2023-12-01,Mieter-U-074-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),36,0.241,8.68,0.0,8.68
TR-2021-002823,2023-12-01,Mieter-U-084-2,Köln,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),172,0.104,17.89,0.0,17.89
TR-2022-001744,2023-12-01,Mieter-U-052-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),51,0.218,11.12,0.0,11.12
TR-2021-002857,2023-12-01,Mieter-U-085-2,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),35,0.236,8.26,0.0,8.26
TR-2022-001713,2023-12-01,Mieter-U-051-1,Köln,V-03,Sabine Fischer,Bordshop,1. Klasse (Business),434,0.482,209.19,0.0,209.19
TR-2021-002890,2023-12-01,Mieter-U-086-1,Hamburg,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),63,0.101,6.36,0.0,6.36
TR-2021-002924,2023-12-01,Mieter-U-087-2,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),435,0.441,191.84,0.0,191.84
TR-2022-000092,2023-12-01,Mieter-U-003-1,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),194,0.096,18.62,0.0,18.62
TR-2022-002511,2023-12-01,Mieter-U-075-1,München,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),287,0.093,26.69,0.0,26.69
TR-2022-002006,2023-12-01,Mieter-U-060-1,Berlin,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),241,0.469,113.03,0.0,113.03
TR-2021-002119,2023-12-01,Mieter-U-063-2,Köln,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),146,0.233,34.02,0.0,34.02
TR-2022-001647,2023-12-01,Mieter-U-049-1,Hamburg,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),34,0.104,3.54,0.0,3.54
TR-2022-000124,2023-12-01,Mieter-U-004-2,Frankfurt,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),148,0.213,31.52,0.0,31.52
TR-2022-001612,2023-12-01,Mieter-U-048-2,Hamburg,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),131,0.229,30.0,4.9,34.9
TR-2021-002183,2023-12-01,Mieter-U-065-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),57,0.198,11.29,0.0,11.29
TR-2022-001843,2023-12-01,Mieter-U-055-1,Frankfurt,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),478,0.091,43.5,0.0,43.5
TR-2022-002307,2023-12-01,Mieter-U-069-1,Frankfurt,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.199,16.32,0.0,16.32
TR-2022-000056,2023-12-01,Mieter-U-002-1,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),73,0.216,15.77,0.0,15.77
TR-2021-005034,2023-12-01,Mieter-U-150-2,Willich,V-01,Hans Müller,Bordshop,1. Klasse (Business),197,0.416,81.95,0.0,81.95
TR-2022-000022,2023-12-01,Mieter-U-001-2,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),357,0.104,37.13,0.0,37.13
TR-2021-002453,2023-12-01,Mieter-U-073-2,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),106,0.217,23.0,0.0,23.0
TR-2021-002384,2023-12-01,Mieter-U-071-1,Köln,V-02,Petra Schmidt,Reisezentrum,2. Klasse (Sparpreis),344,0.097,33.37,0.0,33.37
TR-2021-002353,2023-12-01,Mieter-U-070-2,Hamburg,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),50,0.22,11.0,0.0,11.0
TR-2022-002441,2023-12-01,Mieter-U-073-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),106,0.201,21.31,0.0,21.31
TR-2021-004327,2023-12-01,Mieter-U-129-2,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,0.41,23.37,0.0,23.37
TR-2021-002320,2023-12-01,Mieter-U-069-2,Frankfurt,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.237,19.43,0.0,19.43
TR-2021-002286,2023-12-01,Mieter-U-068-2,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),30,0.229,6.87,0.0,6.87
TR-2021-002253,2023-12-01,Mieter-U-067-3,Frankfurt,V-04,Thomas Weber,Reisezentrum,2. Klasse (Sparpreis),471,0.099,46.63,0.0,46.63
TR-2021-002219,2023-12-01,Mieter-U-066-3,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),101,0.236,23.84,0.0,23.84
TR-2022-001812,2023-12-01,Mieter-U-054-1,Berlin,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),43,0.234,10.06,0.0,10.06
TR-2021-004296,2023-12-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,0.107,10.49,0.0,10.49
TR-2021-004262,2023-12-01,Mieter-U-127-1,Hamburg,V-01,Hans Müller,Reisezentrum,2. Klasse (Sparpreis),427,0.091,38.86,0.0,38.86
TR-2022-001776,2023-12-01,Mieter-U-053-2,Hamburg,V-01,Hans Müller,Bordshop,1. Klasse (Business),96,0.459,44.06,0.0,44.06
TR-2022-002308,2023-12-01,Mieter-U-069-2,Frankfurt,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.24,19.68,4.9,24.58
TR-2022-000330,2023-12-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,0.096,22.18,0.0,22.18
TR-2021-001492,2023-12-01,Mieter-U-044-2,Hamburg,V-01,Hans Müller,Business-Abteil,1. Klasse (Business),280,0.471,131.88,0.0,131.88
TR-2021-000568,2023-12-01,Mieter-U-017-1,Berlin,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),105,0.227,23.84,0.0,23.84
TR-2021-000375,2023-12-01,Mieter-U-011-1,München,V-03,Sabine Fischer,Bordbistro,2. Klasse (Sparpreis),346,0.099,34.25,0.0,34.25
TR-2021-000408,2023-12-01,Mieter-U-012-1,Frankfurt,V-01,Hans Müller,Bordshop,1. Klasse (Business),367,0.418,153.41,0.0,153.41
TR-2021-000439,2023-12-01,Mieter-U-013-2,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),360,0.107,38.52,0.0,38.52
TR-2021-000470,2023-12-01,Mieter-U-014-2,Berlin,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),136,0.232,31.55,4.9,36.45
TR-2022-000796,2023-12-01,Mieter-U-024-2,Hamburg,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),325,0.1,32.5,0.0,32.5
TR-2022-000833,2023-12-01,Mieter-U-025-2,Hamburg,V-04,Thomas Weber,Bordshop,1. Klasse (Business),49,0.492,24.11,0.0,24.11
TR-2021-003756,2023-12-01,Mieter-U-112-3,Köln,V-05,Markus Wagner,Schlafwagen,2. Klasse (Flexpreis),68,0.207,14.08,0.0,14.08
TR-2022-002878,2023-12-01,Mieter-U-086-1,Hamburg,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),63,0.098,6.17,0.0,6.17
TR-2021-000505,2023-12-01,Mieter-U-015-1,Berlin,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),168,0.097,16.3,0.0,16.3
TR-2021-000536,2023-12-01,Mieter-U-016-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),45,0.213,9.58,0.0,9.58
TR-2021-001050,2023-12-01,Mieter-U-031-2,Köln,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),377,0.099,37.32,0.0,37.32
TR-2021-000569,2023-12-01,Mieter-U-017-2,Berlin,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),105,0.222,23.31,4.9,28.21
TR-2021-003789,2023-12-01,Mieter-U-113-2,Frankfurt,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),188,0.099,18.61,0.0,18.61
TR-2022-002207,2023-12-01,Mieter-U-066-2,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),101,0.231,23.33,0.0,23.33
TR-2021-003823,2023-12-01,Mieter-U-114-2,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),415,0.093,38.6,0.0,38.6
TR-2021-003491,2023-12-01,Mieter-U-104-2,Frankfurt,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),54,0.215,11.61,0.0,11.61
TR-2022-000903,2023-12-01,Mieter-U-027-2,Berlin,V-05,Markus Wagner,Bordshop,1. Klasse (Business),361,0.465,167.86,0.0,167.86
TR-2021-003459,2023-12-01,Mieter-U-103-2,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),30,0.214,6.42,0.0,6.42
TR-2021-003424,2023-12-01,Mieter-U-102-2,Frankfurt,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),43,0.097,4.17,0.0,4.17
TR-2021-003393,2023-12-01,Mieter-U-101-2,München,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),327,0.093,30.41,0.0,30.41
TR-2021-000602,2023-12-01,Mieter-U-018-2,Köln,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),268,0.099,26.53,0.0,26.53
TR-2021-000638,2023-12-01,Mieter-U-019-2,Köln,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.239,19.6,0.0,19.6
TR-2021-000672,2023-12-01,Mieter-U-020-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),91,0.211,19.2,0.0,19.2
TR-2021-000707,2023-12-01,Mieter-U-021-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),87,0.206,17.92,0.0,17.92
TR-2022-002845,2023-12-01,Mieter-U-085-1,Berlin,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),35,0.222,7.77,0.0,7.77
TR-2021-000740,2023-12-01,Mieter-U-022-1,Hamburg,V-04,Thomas Weber,Gepäckwagen,1. Klasse (Business),74,0.456,33.74,0.0,33.74
TR-2021-003855,2023-12-01,Mieter-U-115-2,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),318,0.101,32.12,0.0,32.12
TR-2022-000935,2023-12-01,Mieter-U-028-1,Hamburg,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),181,0.098,17.74,0.0,17.74
TR-2022-000869,2023-12-01,Mieter-U-026-2,Frankfurt,V-01,Hans Müller,Liegewagen,2. Klasse (Flexpreis),147,0.205,30.14,0.0,30.14
TR-2022-000459,2023-12-01,Mieter-U-014-1,Berlin,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),136,0.227,30.87,0.0,30.87
TR-2021-003526,2023-12-01,Mieter-U-105-2,Berlin,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),318,0.094,29.89,0.0,29.89
TR-2021-000342,2023-12-01,Mieter-U-010-2,München,V-02,Petra Schmidt,Bordbistro,2. Klasse (Sparpreis),231,0.098,22.64,0.0,22.64
TR-2022-000556,2023-12-01,Mieter-U-017-1,Berlin,V-01,Hans Müller,Panoramawagen,2. Klasse (Flexpreis),105,0.205,21.52,0.0,21.52
TR-2022-000590,2023-12-01,Mieter-U-018-2,Köln,V-05,Markus Wagner,Service-Abteil,2. Klasse (Sparpreis),268,0.095,25.46,0.0,25.46
TR-2022-002171,2023-12-01,Mieter-U-065-1,Köln,V-04,Thomas Weber,Panoramawagen,2. Klasse (Flexpreis),57,0.224,12.77,0.0,12.77
TR-2022-000524,2023-12-01,Mieter-U-016-1,Köln,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),45,0.211,9.49,0.0,9.49
TR-2022-002979,2023-12-01,Mieter-U-089-1,Köln,V-03,Sabine Fischer,Liegewagen,2. Klasse (Flexpreis),47,0.233,10.95,0.0,10.95
TR-2021-003558,2023-12-01,Mieter-U-106-2,Hamburg,V-04,Thomas Weber,Bordbistro,2. Klasse (Sparpreis),328,0.109,35.75,0.0,35.75
TR-2022-000626,2023-12-01,Mieter-U-019-2,Köln,V-02,Petra Schmidt,Liegewagen,2. Klasse (Flexpreis),82,0.22,18.04,0.0,18.04
TR-2021-003590,2023-12-01,Mieter-U-107-1,München,V-03,Sabine Fischer,Service-Abteil,2. Klasse (Sparpreis),270,0.107,28.89,0.0,28.89
TR-2022-000660,2023-12-01,Mieter-U-020-2,Frankfurt,V-04,Thomas Weber,Liegewagen,2. Klasse (Flexpreis),91,0.201,18.29,4.9,23.19
TR-2022-002139,2023-12-01,Mieter-U-064-1,Köln,V-04,Thomas Weber,First Class Abteil,1. Klasse (Business),114,0.463,52.78,0.0,52.78
TR-2022-000695,2023-12-01,Mieter-U-021-1,München,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),87,0.222,19.31,0.0,19.31
TR-2021-003625,2023-12-01,Mieter-U-108-2,Köln,V-03,Sabine Fischer,Bordshop,1. Klasse (Business),320,0.483,154.56,0.0,154.56
TR-2021-003656,2023-12-01,Mieter-U-109-2,Berlin,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),309,0.486,150.17,0.0,150.17
TR-2022-000493,2023-12-01,Mieter-U-015-1,Berlin,V-03,Sabine Fischer,Reisezentrum,2. Klasse (Sparpreis),168,0.106,17.81,0.0,17.81
TR-2022-000728,2023-12-01,Mieter-U-022-1,Hamburg,V-04,Thomas Weber,Gepäckwagen,1. Klasse (Business),74,0.448,33.15,0.0,33.15
TR-2021-000034,2023-12-01,Mieter-U-001-2,Frankfurt,V-05,Markus Wagner,Bordbistro,2. Klasse (Sparpreis),357,0.109,38.91,0.0,38.91
TR-2021-000069,2023-12-01,Mieter-U-002-2,München,V-02,Petra Schmidt,Panoramawagen,2. Klasse (Flexpreis),73,0.223,16.28,0.0,16.28
TR-2022-002945,2023-12-01,Mieter-U-088-1,Frankfurt,V-03,Sabine Fischer,Gepäckwagen,1. Klasse (Business),76,0.416,31.62,0.0,31.62
TR-2021-000104,2023-12-01,Mieter-U-003-1,Köln,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),194,0.105,20.37,0.0,20.37
TR-2021-000137,2023-12-01,Mieter-U-004-3,Frankfurt,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),148,0.222,32.86,0.0,32.86
TR-2021-000169,2023-12-01,Mieter-U-005-2,Berlin,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),91,0.208,18.93,4.9,23.83
TR-2021-000203,2023-12-01,Mieter-U-006-2,München,V-05,Markus Wagner,Liegewagen,2. Klasse (Flexpreis),48,0.232,11.14,0.0,11.14
TR-2021-003688,2023-12-01,Mieter-U-110-2,Berlin,V-01,Hans Müller,Schlafwagen,2. Klasse (Flexpreis),118,0.235,27.73,0.0,27.73
TR-2021-003721,2023-12-01,Mieter-U-111-1,Köln,V-01,Hans Müller,Bordbistro,2. Klasse (Sparpreis),93,0.105,9.76,0.0,9.76
TR-2022-000759,2023-12-01,Mieter-U-023-1,München,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),66,0.219,14.45,0.0,14.45
TR-2022-002912,2023-12-01,Mieter-U-087-2,Berlin,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),435,0.471,204.88,0.0,204.88
TR-2021-000239,2023-12-01,Mieter-U-007-2,Hamburg,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),77,0.494,38.04,0.0,38.04
TR-2021-000271,2023-12-01,Mieter-U-008-1,München,V-04,Thomas Weber,Schlafwagen,2. Klasse (Flexpreis),137,0.221,30.28,0.0,30.28
TR-2021-000306,2023-12-01,Mieter-U-009-1,Hamburg,V-03,Sabine Fischer,Business-Abteil,1. Klasse (Business),92,0.48,44.16,0.0,44.16
TR-2022-000396,2023-12-01,Mieter-U-012-1,Frankfurt,V-01,Hans Müller,Bordshop,1. Klasse (Business),367,0.471,172.86,0.0,172.86
TR-2022-000968,2023-12-01,Mieter-U-029-1,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,0.483,104.33,0.0,104.33
TR-2021-004464,2023-12-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,0.107,8.88,0.0,8.88
TR-2021-000772,2023-12-01,Mieter-U-023-2,München,V-05,Markus Wagner,Panoramawagen,2. Klasse (Flexpreis),66,0.236,15.58,0.0,15.58
TR-2022-002777,2023-12-01,Mieter-U-083-2,Köln,V-03,Sabine Fischer,First Class Abteil,1. Klasse (Business),68,0.444,30.19,0.0,30.19
TR-2021-003890,2023-12-01,Mieter-U-116-2,Hamburg,V-01,Hans Müller,Service-Abteil,2. Klasse (Sparpreis),337,0.092,31.0,0.0,31.0
TR-2021-004024,2023-12-01,Mieter-U-120-3,Köln,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),98,0.429,42.04,0.0,42.04
TR-2022-002107,2023-12-01,Mieter-U-063-2,Köln,V-03,Sabine Fischer,Schlafwagen,2. Klasse (Flexpreis),146,0.232,33.87,0.0,33.87
TR-2022-001103,2023-12-01,Mieter-U-033-1,Frankfurt,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),237,0.097,22.99,0.0,22.99
TR-2021-000979,2023-12-01,Mieter-U-029-2,Hamburg,V-04,Thomas Weber,Business-Abteil,1. Klasse (Business),216,0.451,97.42,0.0,97.42
