Konto;Kontobezeichnung;Datum;Betrag
8400,0;Erlöse aus Verkäufen;2025-11-30;188,99
8410,0;Erlöse aus Dienstleistungen;2025-11-30;906,22
8410,0;Erlöse aus Dienstleistungen;2025-11-30;757,99
8400,0;Erlöse aus Verkäufen;2025-11-30;689,31
8400,0;Erlöse aus Verkäufen;2025-11-30;965,42
8400,0;Erlöse aus Verkäufen;2025-11-30;687,89
8410,0;Erlöse aus Dienstleistungen;2025-11-30;720,31
8400,0;Erlöse aus Verkäufen;2025-11-30;935,97
8400,0;Erlöse aus Verkäufen;2025-11-30;979,28
8400,0;Erlöse aus Verkäufen;2025-11-30;963,05
8400,0;Erlöse aus Verkäufen;2025-11-30;855,31
8410,0;Erlöse aus Dienstleistungen;2025-11-30;829,0
8410,0;Erlöse aus Dienstleistungen;2025-11-30;728,43
8400,0;Erlöse aus Verkäufen;2025-11-30;394,7
8400,0;Erlöse aus Verkäufen;2025-11-30;423,14
8400,0;Erlöse aus Verkäufen;2025-11-30;156,6
8400,0;Erlöse aus Verkäufen;2025-11-30;245,44
8400,0;Erlöse aus Verkäufen;2025-11-30;780,85
8400,0;Erlöse aus Verkäufen;2025-11-30;182,45
8400,0;Erlöse aus Verkäufen;2025-11-30;582,85
8400,0;Erlöse aus Verkäufen;2025-11-30;244,07
8400,0;Erlöse aus Verkäufen;2025-11-30;715,02
8400,0;Erlöse aus Verkäufen;2025-11-30;690,24
8410,0;Erlöse aus Dienstleistungen;2025-11-30;742,35
8400,0;Erlöse aus Verkäufen;2025-11-30;776,35
8410,0;Erlöse aus Dienstleistungen;2025-11-30;451,2
8410,0;Erlöse aus Dienstleistungen;2025-11-30;451,4
8400,0;Erlöse aus Verkäufen;2025-11-30;951,31
8410,0;Erlöse aus Dienstleistungen;2025-11-30;420,18
8410,0;Erlöse aus Dienstleistungen;2025-11-30;924,38
8400,0;Erlöse aus Verkäufen;2025-11-30;624,76
8400,0;Erlöse aus Verkäufen;2025-11-30;756,8
8410,0;Erlöse aus Dienstleistungen;2025-11-30;399,09
8410,0;Erlöse aus Dienstleistungen;2025-11-30;769,93
8400,0;Erlöse aus Verkäufen;2025-11-30;831,81
8410,0;Erlöse aus Dienstleistungen;2025-11-30;155,69
8400,0;Erlöse aus Verkäufen;2025-11-30;133,55
8410,0;Erlöse aus Dienstleistungen;2025-11-30;761,11
8410,0;Erlöse aus Dienstleistungen;2025-11-30;689,9
8400,0;Erlöse aus Verkäufen;2025-11-30;565,36
8410,0;Erlöse aus Dienstleistungen;2025-11-30;879,75
8400,0;Erlöse aus Verkäufen;2025-11-30;379,55
8400,0;Erlöse aus Verkäufen;2025-11-30;670,3
8410,0;Erlöse aus Dienstleistungen;2025-11-30;556,9
8410,0;Erlöse aus Dienstleistungen;2025-11-30;344,57
8400,0;Erlöse aus Verkäufen;2025-11-30;663,95
8400,0;Erlöse aus Verkäufen;2025-11-30;326,56
8400,0;Erlöse aus Verkäufen;2025-11-30;934,63
8410,0;Erlöse aus Dienstleistungen;2025-11-30;681,98
8410,0;Erlöse aus Dienstleistungen;2025-11-30;837,58
8410,0;Erlöse aus Dienstleistungen;2025-11-30;787,6
8400,0;Erlöse aus Verkäufen;2025-11-30;102,09
8410,0;Erlöse aus Dienstleistungen;2025-11-30;188,89
8400,0;Erlöse aus Verkäufen;2025-11-30;166,1
8400,0;Erlöse aus Verkäufen;2025-11-30;930,75
8400,0;Erlöse aus Verkäufen;2025-11-30;658,56
8400,0;Erlöse aus Verkäufen;2025-11-30;615,52
8400,0;Erlöse aus Verkäufen;2025-11-30;877,03
8410,0;Erlöse aus Dienstleistungen;2025-11-30;859,02
8400,0;Erlöse aus Verkäufen;2025-11-30;188,2
8410,0;Erlöse aus Dienstleistungen;2025-11-30;578,6
8400,0;Erlöse aus Verkäufen;2025-11-30;580,25
3400,0;Wareneingang (Aufwand);2025-11-30;-285,55
3400,0;Wareneingang (Aufwand);2025-11-30;-394,14
3400,0;Wareneingang (Aufwand);2025-11-30;-227,05
3100,0;Fremdleistungen;2025-11-30;-384,51
3100,0;Fremdleistungen;2025-11-30;-288,0
3100,0;Fremdleistungen;2025-11-30;-229,07
3400,0;Wareneingang (Aufwand);2025-11-30;-310,57
3100,0;Fremdleistungen;2025-11-30;-263,39
3400,0;Wareneingang (Aufwand);2025-11-30;-322,4
3400,0;Wareneingang (Aufwand);2025-11-30;-220,48
3100,0;Fremdleistungen;2025-11-30;-348,75
3400,0;Wareneingang (Aufwand);2025-11-30;-281,78
3400,0;Wareneingang (Aufwand);2025-11-30;-399,71
3400,0;Wareneingang (Aufwand);2025-11-30;-124,77
3100,0;Fremdleistungen;2025-11-30;-163,82
3400,0;Wareneingang (Aufwand);2025-11-30;-219,7
3100,0;Fremdleistungen;2025-11-30;-374,76
3400,0;Wareneingang (Aufwand);2025-11-30;-260,65
3400,0;Wareneingang (Aufwand);2025-11-30;-85,42
3400,0;Wareneingang (Aufwand);2025-11-30;-223,47
3400,0;Wareneingang (Aufwand);2025-11-30;-133,7
3100,0;Fremdleistungen;2025-11-30;-147,97
3400,0;Wareneingang (Aufwand);2025-11-30;-383,55
3100,0;Fremdleistungen;2025-11-30;-172,56
3400,0;Wareneingang (Aufwand);2025-11-30;-394,97
3100,0;Fremdleistungen;2025-11-30;-240,82
3400,0;Wareneingang (Aufwand);2025-11-30;-307,73
3400,0;Wareneingang (Aufwand);2025-11-30;-206,71
3400,0;Wareneingang (Aufwand);2025-11-30;-266,01
3400,0;Wareneingang (Aufwand);2025-11-30;-133,07
3100,0;Fremdleistungen;2025-11-30;-237,75
3400,0;Wareneingang (Aufwand);2025-11-30;-264,19
3100,0;Fremdleistungen;2025-11-30;-238,52
3100,0;Fremdleistungen;2025-11-30;-184,99
3100,0;Fremdleistungen;2025-11-30;-360,46
3100,0;Fremdleistungen;2025-11-30;-281,19
3100,0;Fremdleistungen;2025-11-30;-142,18
3400,0;Wareneingang (Aufwand);2025-11-30;-290,15
3100,0;Fremdleistungen;2025-11-30;-344,52
3100,0;Fremdleistungen;2025-11-30;-387,64
3100,0;Fremdleistungen;2025-11-30;-366,14
3400,0;Wareneingang (Aufwand);2025-11-30;-90,46
3100,0;Fremdleistungen;2025-11-30;-277,11
3100,0;Fremdleistungen;2025-11-30;-62,45
3100,0;Fremdleistungen;2025-11-30;-108,56
3400,0;Wareneingang (Aufwand);2025-11-30;-347,53
3100,0;Fremdleistungen;2025-11-30;-67,95
3400,0;Wareneingang (Aufwand);2025-11-30;-229,52
3400,0;Wareneingang (Aufwand);2025-11-30;-144,95
3400,0;Wareneingang (Aufwand);2025-11-30;-146,59
3100,0;Fremdleistungen;2025-11-30;-312,63
3400,0;Wareneingang (Aufwand);2025-11-30;-351,05
3400,0;Wareneingang (Aufwand);2025-11-30;-291,26
3400,0;Wareneingang (Aufwand);2025-11-30;-392,4
3400,0;Wareneingang (Aufwand);2025-11-30;-243,4
3100,0;Fremdleistungen;2025-11-30;-78,32
3100,0;Fremdleistungen;2025-11-30;-394,46
3100,0;Fremdleistungen;2025-11-30;-334,38
3100,0;Fremdleistungen;2025-11-30;-217,67
3100,0;Fremdleistungen;2025-11-30;-67,99
3400,0;Wareneingang (Aufwand);2025-11-30;-137,42
3400,0;Wareneingang (Aufwand);2025-11-30;-194,07
3100,0;Fremdleistungen;2025-11-30;-290,06
3100,0;Fremdleistungen;2025-11-30;-89,51
3100,0;Fremdleistungen;2025-11-30;-73,83
3400,0;Wareneingang (Aufwand);2025-11-30;-131,31
3400,0;Wareneingang (Aufwand);2025-11-30;-372,39
3400,0;Wareneingang (Aufwand);2025-11-30;-53,51
3100,0;Fremdleistungen;2025-11-30;-226,09
3400,0;Wareneingang (Aufwand);2025-11-30;-248,08
3100,0;Fremdleistungen;2025-11-30;-176,48
3400,0;Wareneingang (Aufwand);2025-11-30;-125,9
3400,0;Wareneingang (Aufwand);2025-11-30;-333,85
3100,0;Fremdleistungen;2025-11-30;-108,63
3100,0;Fremdleistungen;2025-11-30;-273,79
3400,0;Wareneingang (Aufwand);2025-11-30;-238,43
3400,0;Wareneingang (Aufwand);2025-11-30;-214,34
3100,0;Fremdleistungen;2025-11-30;-364,92
3400,0;Wareneingang (Aufwand);2025-11-30;-371,0
3400,0;Wareneingang (Aufwand);2025-11-30;-145,59
3100,0;Fremdleistungen;2025-11-30;-399,99
3100,0;Fremdleistungen;2025-11-30;-192,4
3100,0;Fremdleistungen;2025-11-30;-263,48
3100,0;Fremdleistungen;2025-11-30;-167,28
3400,0;Wareneingang (Aufwand);2025-11-30;-78,94
3100,0;Fremdleistungen;2025-11-30;-138,07
3400,0;Wareneingang (Aufwand);2025-11-30;-246,31
3400,0;Wareneingang (Aufwand);2025-11-30;-162,06
3100,0;Fremdleistungen;2025-11-30;-175,13
3400,0;Wareneingang (Aufwand);2025-11-30;-110,73
3400,0;Wareneingang (Aufwand);2025-11-30;-358,33
3100,0;Fremdleistungen;2025-11-30;-240,2
3400,0;Wareneingang (Aufwand);2025-11-30;-69,36
3400,0;Wareneingang (Aufwand);2025-11-30;-215,03
3100,0;Fremdleistungen;2025-11-30;-190,9
3100,0;Fremdleistungen;2025-11-30;-326,92
3400,0;Wareneingang (Aufwand);2025-11-30;-62,81
3100,0;Fremdleistungen;2025-11-30;-62,01
3400,0;Wareneingang (Aufwand);2025-11-30;-213,92
3400,0;Wareneingang (Aufwand);2025-11-30;-256,76
;--- ZWISCHENSUMME: Rohertrag 11/2025 ---;2025-11-30;86371,03
4120,0;Gehälter;2025-11-30;-1502,85
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-330,52
4120,0;Gehälter;2025-11-30;-1141,04
4120,0;Gehälter;2025-11-30;-904,61
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-384,61
4190,0;Aushilfslöhne;2025-11-30;-209,33
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-220,81
4120,0;Gehälter;2025-11-30;-1043,74
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-320,18
4120,0;Gehälter;2025-11-30;-1418,32
4190,0;Aushilfslöhne;2025-11-30;-263,31
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-371,79
4190,0;Aushilfslöhne;2025-11-30;-262,88
4120,0;Gehälter;2025-11-30;-1788,57
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-104,94
4120,0;Gehälter;2025-11-30;-1371,17
4120,0;Gehälter;2025-11-30;-998,12
4190,0;Aushilfslöhne;2025-11-30;-276,21
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-223,55
4120,0;Gehälter;2025-11-30;-1549,16
4190,0;Aushilfslöhne;2025-11-30;-236,49
4120,0;Gehälter;2025-11-30;-1747,29
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-233,58
4190,0;Aushilfslöhne;2025-11-30;-193,23
4190,0;Aushilfslöhne;2025-11-30;-190,16
4190,0;Aushilfslöhne;2025-11-30;-248,63
4120,0;Gehälter;2025-11-30;-1454,68
4190,0;Aushilfslöhne;2025-11-30;-240,23
4190,0;Aushilfslöhne;2025-11-30;-157,24
4190,0;Aushilfslöhne;2025-11-30;-379,44
4190,0;Aushilfslöhne;2025-11-30;-338,87
4190,0;Aushilfslöhne;2025-11-30;-197,44
4190,0;Aushilfslöhne;2025-11-30;-118,02
4190,0;Aushilfslöhne;2025-11-30;-280,78
4120,0;Gehälter;2025-11-30;-1110,26
4190,0;Aushilfslöhne;2025-11-30;-228,65
4120,0;Gehälter;2025-11-30;-1580,0
4190,0;Aushilfslöhne;2025-11-30;-284,61
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-104,61
4120,0;Gehälter;2025-11-30;-1992,19
4120,0;Gehälter;2025-11-30;-603,4
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-267,96
4120,0;Gehälter;2025-11-30;-1015,63
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-190,64
4120,0;Gehälter;2025-11-30;-1542,05
4120,0;Gehälter;2025-11-30;-1736,29
4190,0;Aushilfslöhne;2025-11-30;-269,89
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-206,49
4130,0;Gesetzliche soziale Aufwendungen;2025-11-30;-178,24
4190,0;Aushilfslöhne;2025-11-30;-118,26
4260,0;Instandhaltung;2025-11-30;-291,99
4360,0;Versicherungen;2025-11-30;-382,01
4360,0;Versicherungen;2025-11-30;-64,31
4930,0;Büromaterial;2025-11-30;-217,2
4930,0;Büromaterial;2025-11-30;-379,02
4920,0;Telefon und Internet;2025-11-30;-248,18
4600,0;Werbekosten;2025-11-30;-128,57
4260,0;Instandhaltung;2025-11-30;-371,03
4530,0;Kfz-Kosten;2025-11-30;-340,46
4260,0;Instandhaltung;2025-11-30;-328,21
4210,0;Miete;2025-11-30;-449,57
4260,0;Instandhaltung;2025-11-30;-490,27
4600,0;Werbekosten;2025-11-30;-433,97
4260,0;Instandhaltung;2025-11-30;-365,1
4210,0;Miete;2025-11-30;-54,42
4600,0;Werbekosten;2025-11-30;-139,27
4210,0;Miete;2025-11-30;-251,93
4920,0;Telefon und Internet;2025-11-30;-100,07
4260,0;Instandhaltung;2025-11-30;-378,41
4930,0;Büromaterial;2025-11-30;-167,52
4260,0;Instandhaltung;2025-11-30;-236,71
4260,0;Instandhaltung;2025-11-30;-297,4
4260,0;Instandhaltung;2025-11-30;-78,86
4930,0;Büromaterial;2025-11-30;-373,85
4920,0;Telefon und Internet;2025-11-30;-213,28
4930,0;Büromaterial;2025-11-30;-422,55
4530,0;Kfz-Kosten;2025-11-30;-338,28
4600,0;Werbekosten;2025-11-30;-436,38
4920,0;Telefon und Internet;2025-11-30;-260,49
4360,0;Versicherungen;2025-11-30;-369,72
4930,0;Büromaterial;2025-11-30;-59,34
4930,0;Büromaterial;2025-11-30;-306,31
4920,0;Telefon und Internet;2025-11-30;-256,07
4920,0;Telefon und Internet;2025-11-30;-108,17
4360,0;Versicherungen;2025-11-30;-254,54
4210,0;Miete;2025-11-30;-292,77
4260,0;Instandhaltung;2025-11-30;-368,8
4260,0;Instandhaltung;2025-11-30;-346,76
4920,0;Telefon und Internet;2025-11-30;-445,43
4600,0;Werbekosten;2025-11-30;-272,88
4930,0;Büromaterial;2025-11-30;-433,8
4930,0;Büromaterial;2025-11-30;-233,51
4920,0;Telefon und Internet;2025-11-30;-425,76
4360,0;Versicherungen;2025-11-30;-147,05
4930,0;Büromaterial;2025-11-30;-177,34
4920,0;Telefon und Internet;2025-11-30;-264,92
4360,0;Versicherungen;2025-11-30;-442,21
4930,0;Büromaterial;2025-11-30;-296,74
4360,0;Versicherungen;2025-11-30;-400,89
4260,0;Instandhaltung;2025-11-30;-18,63
4530,0;Kfz-Kosten;2025-11-30;-112,93
4920,0;Telefon und Internet;2025-11-30;-43,32
4360,0;Versicherungen;2025-11-30;-110,93
4920,0;Telefon und Internet;2025-11-30;-342,12
4360,0;Versicherungen;2025-11-30;-240,64
4260,0;Instandhaltung;2025-11-30;-238,38
4600,0;Werbekosten;2025-11-30;-479,85
4600,0;Werbekosten;2025-11-30;-245,47
4600,0;Werbekosten;2025-11-30;-417,67
4930,0;Büromaterial;2025-11-30;-333,98
;--- ZWISCHENSUMME: EBITDA 11/2025 ---;2025-11-30;37513,78
4822,0;Abschreibungen auf Sachanlagen;2025-11-30;-1500,0
;--- ZWISCHENSUMME: EBIT 11/2025 ---;2025-11-30;36013,78
2110,0;Zinserträge;2025-11-30;100,0
2120,0;Zinsaufwendungen;2025-11-30;-400,0
;--- ZWISCHENSUMME: EBT 11/2025 ---;2025-11-30;35713,78
2200,0;Steuern;2025-11-30;-10714,13
;--- ERGEBNIS: Monatsüberschuss 11/2025 ---;2025-11-30;24999,65
8400,0;Erlöse aus Verkäufen;2025-12-31;589,74
8400,0;Erlöse aus Verkäufen;2025-12-31;788,3
8410,0;Erlöse aus Dienstleistungen;2025-12-31;305,58
8410,0;Erlöse aus Dienstleistungen;2025-12-31;577,12
8410,0;Erlöse aus Dienstleistungen;2025-12-31;455,41
8400,0;Erlöse aus Verkäufen;2025-12-31;226,29
8400,0;Erlöse aus Verkäufen;2025-12-31;588,01
8400,0;Erlöse aus Verkäufen;2025-12-31;516,96
8410,0;Erlöse aus Dienstleistungen;2025-12-31;520,96
8410,0;Erlöse aus Dienstleistungen;2025-12-31;194,82
8400,0;Erlöse aus Verkäufen;2025-12-31;506,38
8400,0;Erlöse aus Verkäufen;2025-12-31;300,59
8410,0;Erlöse aus Dienstleistungen;2025-12-31;330,01
8400,0;Erlöse aus Verkäufen;2025-12-31;227,6
8410,0;Erlöse aus Dienstleistungen;2025-12-31;539,57
8400,0;Erlöse aus Verkäufen;2025-12-31;722,02
8410,0;Erlöse aus Dienstleistungen;2025-12-31;716,1
8410,0;Erlöse aus Dienstleistungen;2025-12-31;711,17
8400,0;Erlöse aus Verkäufen;2025-12-31;418,11
8410,0;Erlöse aus Dienstleistungen;2025-12-31;229,66
8400,0;Erlöse aus Verkäufen;2025-12-31;708,5
8400,0;Erlöse aus Verkäufen;2025-12-31;359,07
8410,0;Erlöse aus Dienstleistungen;2025-12-31;645,48
8410,0;Erlöse aus Dienstleistungen;2025-12-31;231,68
8410,0;Erlöse aus Dienstleistungen;2025-12-31;573,44
8400,0;Erlöse aus Verkäufen;2025-12-31;137,22
8400,0;Erlöse aus Verkäufen;2025-12-31;411,21
8410,0;Erlöse aus Dienstleistungen;2025-12-31;473,87
8410,0;Erlöse aus Dienstleistungen;2025-12-31;795,21
8410,0;Erlöse aus Dienstleistungen;2025-12-31;684,35
8400,0;Erlöse aus Verkäufen;2025-12-31;232,22
8410,0;Erlöse aus Dienstleistungen;2025-12-31;295,53
8400,0;Erlöse aus Verkäufen;2025-12-31;421,42
8410,0;Erlöse aus Dienstleistungen;2025-12-31;601,03
8410,0;Erlöse aus Dienstleistungen;2025-12-31;240,85
8400,0;Erlöse aus Verkäufen;2025-12-31;862,91
8410,0;Erlöse aus Dienstleistungen;2025-12-31;201,89
8410,0;Erlöse aus Dienstleistungen;2025-12-31;104,53
8410,0;Erlöse aus Dienstleistungen;2025-12-31;399,4
8400,0;Erlöse aus Verkäufen;2025-12-31;410,85
8410,0;Erlöse aus Dienstleistungen;2025-12-31;988,98
8410,0;Erlöse aus Dienstleistungen;2025-12-31;217,08
8410,0;Erlöse aus Dienstleistungen;2025-12-31;529,85
8400,0;Erlöse aus Verkäufen;2025-12-31;422,66
8410,0;Erlöse aus Dienstleistungen;2025-12-31;968,29
8400,0;Erlöse aus Verkäufen;2025-12-31;795,98
8400,0;Erlöse aus Verkäufen;2025-12-31;757,02
8400,0;Erlöse aus Verkäufen;2025-12-31;476,75
8410,0;Erlöse aus Dienstleistungen;2025-12-31;232,94
8410,0;Erlöse aus Dienstleistungen;2025-12-31;933,78
8410,0;Erlöse aus Dienstleistungen;2025-12-31;166,37
8400,0;Erlöse aus Verkäufen;2025-12-31;918,66
8400,0;Erlöse aus Verkäufen;2025-12-31;543,92
8400,0;Erlöse aus Verkäufen;2025-12-31;774,44
8410,0;Erlöse aus Dienstleistungen;2025-12-31;344,22
8410,0;Erlöse aus Dienstleistungen;2025-12-31;190,93
8410,0;Erlöse aus Dienstleistungen;2025-12-31;211,1
8400,0;Erlöse aus Verkäufen;2025-12-31;913,98
8400,0;Erlöse aus Verkäufen;2025-12-31;106,8
8400,0;Erlöse aus Verkäufen;2025-12-31;470,68
8410,0;Erlöse aus Dienstleistungen;2025-12-31;242,14
8410,0;Erlöse aus Dienstleistungen;2025-12-31;732,94
8400,0;Erlöse aus Verkäufen;2025-12-31;253,85
8410,0;Erlöse aus Dienstleistungen;2025-12-31;427,24
8410,0;Erlöse aus Dienstleistungen;2025-12-31;984,6
8410,0;Erlöse aus Dienstleistungen;2025-12-31;973,99
8400,0;Erlöse aus Verkäufen;2025-12-31;194,46
8400,0;Erlöse aus Verkäufen;2025-12-31;114,14
8410,0;Erlöse aus Dienstleistungen;2025-12-31;846,44
8400,0;Erlöse aus Verkäufen;2025-12-31;748,32
8400,0;Erlöse aus Verkäufen;2025-12-31;990,91
8400,0;Erlöse aus Verkäufen;2025-12-31;194,59
8410,0;Erlöse aus Dienstleistungen;2025-12-31;177,81
8400,0;Erlöse aus Verkäufen;2025-12-31;631,86
8410,0;Erlöse aus Dienstleistungen;2025-12-31;449,36
8400,0;Erlöse aus Verkäufen;2025-12-31;455,48
8400,0;Erlöse aus Verkäufen;2025-12-31;775,06
8410,0;Erlöse aus Dienstleistungen;2025-12-31;242,69
8400,0;Erlöse aus Verkäufen;2025-12-31;997,56
8410,0;Erlöse aus Dienstleistungen;2025-12-31;781,45
8400,0;Erlöse aus Verkäufen;2025-12-31;895,77
8400,0;Erlöse aus Verkäufen;2025-12-31;508,6
8410,0;Erlöse aus Dienstleistungen;2025-12-31;443,61
8400,0;Erlöse aus Verkäufen;2025-12-31;645,86
8410,0;Erlöse aus Dienstleistungen;2025-12-31;460,05
8400,0;Erlöse aus Verkäufen;2025-12-31;774,24
8410,0;Erlöse aus Dienstleistungen;2025-12-31;232,28
8410,0;Erlöse aus Dienstleistungen;2025-12-31;852,7
8410,0;Erlöse aus Dienstleistungen;2025-12-31;403,16
8410,0;Erlöse aus Dienstleistungen;2025-12-31;130,6
8410,0;Erlöse aus Dienstleistungen;2025-12-31;777,23
8410,0;Erlöse aus Dienstleistungen;2025-12-31;442,54
8410,0;Erlöse aus Dienstleistungen;2025-12-31;879,7
8400,0;Erlöse aus Verkäufen;2025-12-31;898,54
8400,0;Erlöse aus Verkäufen;2025-12-31;393,86
8410,0;Erlöse aus Dienstleistungen;2025-12-31;325,09
8410,0;Erlöse aus Dienstleistungen;2025-12-31;427,53
8400,0;Erlöse aus Verkäufen;2025-12-31;344,82
8410,0;Erlöse aus Dienstleistungen;2025-12-31;106,83
8400,0;Erlöse aus Verkäufen;2025-12-31;366,17
8400,0;Erlöse aus Verkäufen;2025-12-31;261,15
8410,0;Erlöse aus Dienstleistungen;2025-12-31;896,45
8400,0;Erlöse aus Verkäufen;2025-12-31;514,54
8400,0;Erlöse aus Verkäufen;2025-12-31;277,39
8400,0;Erlöse aus Verkäufen;2025-12-31;109,74
8410,0;Erlöse aus Dienstleistungen;2025-12-31;612,55
8400,0;Erlöse aus Verkäufen;2025-12-31;632,0
8410,0;Erlöse aus Dienstleistungen;2025-12-31;712,92
8410,0;Erlöse aus Dienstleistungen;2025-12-31;516,35
8410,0;Erlöse aus Dienstleistungen;2025-12-31;932,2
8400,0;Erlöse aus Verkäufen;2025-12-31;594,85
8400,0;Erlöse aus Verkäufen;2025-12-31;564,84
8410,0;Erlöse aus Dienstleistungen;2025-12-31;887,42
8400,0;Erlöse aus Verkäufen;2025-12-31;695,84
8410,0;Erlöse aus Dienstleistungen;2025-12-31;519,63
8400,0;Erlöse aus Verkäufen;2025-12-31;102,93
8400,0;Erlöse aus Verkäufen;2025-12-31;775,43
8410,0;Erlöse aus Dienstleistungen;2025-12-31;125,16
8400,0;Erlöse aus Verkäufen;2025-12-31;112,25
8410,0;Erlöse aus Dienstleistungen;2025-12-31;803,31
8410,0;Erlöse aus Dienstleistungen;2025-12-31;469,98
8400,0;Erlöse aus Verkäufen;2025-12-31;305,18
8400,0;Erlöse aus Verkäufen;2025-12-31;972,51
8410,0;Erlöse aus Dienstleistungen;2025-12-31;806,64
8400,0;Erlöse aus Verkäufen;2025-12-31;184,81
8410,0;Erlöse aus Dienstleistungen;2025-12-31;690,33
8410,0;Erlöse aus Dienstleistungen;2025-12-31;822,13
8400,0;Erlöse aus Verkäufen;2025-12-31;978,08
8410,0;Erlöse aus Dienstleistungen;2025-12-31;293,98
8400,0;Erlöse aus Verkäufen;2025-12-31;483,14
8410,0;Erlöse aus Dienstleistungen;2025-12-31;175,41
8400,0;Erlöse aus Verkäufen;2025-12-31;139,4
8410,0;Erlöse aus Dienstleistungen;2025-12-31;575,11
8400,0;Erlöse aus Verkäufen;2025-12-31;974,46
8410,0;Erlöse aus Dienstleistungen;2025-12-31;490,52
8410,0;Erlöse aus Dienstleistungen;2025-12-31;720,53
8400,0;Erlöse aus Verkäufen;2025-12-31;695,88
8410,0;Erlöse aus Dienstleistungen;2025-12-31;516,99
8410,0;Erlöse aus Dienstleistungen;2025-12-31;331,37
8400,0;Erlöse aus Verkäufen;2025-12-31;255,95
8400,0;Erlöse aus Verkäufen;2025-12-31;988,67
8410,0;Erlöse aus Dienstleistungen;2025-12-31;668,81
8400,0;Erlöse aus Verkäufen;2025-12-31;201,1
8410,0;Erlöse aus Dienstleistungen;2025-12-31;819,78
8410,0;Erlöse aus Dienstleistungen;2025-12-31;824,94
8400,0;Erlöse aus Verkäufen;2025-12-31;366,36
8400,0;Erlöse aus Verkäufen;2025-12-31;418,4
8410,0;Erlöse aus Dienstleistungen;2025-12-31;540,35
8410,0;Erlöse aus Dienstleistungen;2025-12-31;226,4
8410,0;Erlöse aus Dienstleistungen;2025-12-31;955,57
8410,0;Erlöse aus Dienstleistungen;2025-12-31;387,12
8400,0;Erlöse aus Verkäufen;2025-12-31;212,05
8410,0;Erlöse aus Dienstleistungen;2025-12-31;256,7
8410,0;Erlöse aus Dienstleistungen;2025-12-31;384,95
8400,0;Erlöse aus Verkäufen;2025-12-31;589,59
8400,0;Erlöse aus Verkäufen;2025-12-31;652,31
8400,0;Erlöse aus Verkäufen;2025-12-31;955,44
8410,0;Erlöse aus Dienstleistungen;2025-12-31;526,31
8410,0;Erlöse aus Dienstleistungen;2025-12-31;198,48
8410,0;Erlöse aus Dienstleistungen;2025-12-31;763,99
8410,0;Erlöse aus Dienstleistungen;2025-12-31;156,05
8410,0;Erlöse aus Dienstleistungen;2025-12-31;577,53
8410,0;Erlöse aus Dienstleistungen;2025-12-31;659,49
8400,0;Erlöse aus Verkäufen;2025-12-31;539,61
8400,0;Erlöse aus Verkäufen;2025-12-31;679,69
8400,0;Erlöse aus Verkäufen;2025-12-31;363,07
8400,0;Erlöse aus Verkäufen;2025-12-31;398,71
8410,0;Erlöse aus Dienstleistungen;2025-12-31;653,19
8410,0;Erlöse aus Dienstleistungen;2025-12-31;942,6
8410,0;Erlöse aus Dienstleistungen;2025-12-31;366,94
8400,0;Erlöse aus Verkäufen;2025-12-31;314,02
8410,0;Erlöse aus Dienstleistungen;2025-12-31;236,4
8410,0;Erlöse aus Dienstleistungen;2025-12-31;787,58
8410,0;Erlöse aus Dienstleistungen;2025-12-31;179,76
8410,0;Erlöse aus Dienstleistungen;2025-12-31;488,12
8400,0;Erlöse aus Verkäufen;2025-12-31;553,87
8400,0;Erlöse aus Verkäufen;2025-12-31;868,84
8400,0;Erlöse aus Verkäufen;2025-12-31;437,02
8400,0;Erlöse aus Verkäufen;2025-12-31;518,6
8400,0;Erlöse aus Verkäufen;2025-12-31;526,9
8410,0;Erlöse aus Dienstleistungen;2025-12-31;139,75
8400,0;Erlöse aus Verkäufen;2025-12-31;977,86
8400,0;Erlöse aus Verkäufen;2025-12-31;824,38
8410,0;Erlöse aus Dienstleistungen;2025-12-31;276,91
8400,0;Erlöse aus Verkäufen;2025-12-31;773,13
8410,0;Erlöse aus Dienstleistungen;2025-12-31;577,27
