Buchungsnummer,Reisedatum,Passagier-ID,Abfahrtsbahnhof,Zug-ID,Zugpersonal,Waggontyp,Reiseklasse,Fahrtstrecke_km,Tarif_pro_km,Ticketpreis,Reservierungsgebühr,Gesamtbetrag
TR-004275,2024-02-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.76,956.61,0.0,956.61
TR-004276,2024-03-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.76,956.61,0.0,956.61
TR-004277,2024-04-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.76,956.61,0.0,956.61
TR-004278,2024-05-01,Mieter-U-128-1,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.76,956.61,-2758.9,-1802.29
TR-004279,2024-07-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,2758.9,3678.53
TR-004280,2024-08-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004281,2024-09-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004282,2024-10-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004283,2024-11-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004284,2024-12-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004285,2025-01-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004286,2025-02-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004287,2025-03-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004288,2025-04-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004289,2025-05-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004290,2025-06-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004291,2025-07-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.38,919.63,0.0,919.63
TR-004292,2025-08-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.51,932.22,0.0,932.22
TR-004293,2025-09-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.51,932.22,0.0,932.22
TR-004294,2025-10-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.51,932.22,0.0,932.22
TR-004295,2025-11-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.51,932.22,0.0,932.22
TR-004296,2025-12-01,Mieter-U-128-2,Berlin,V-05,Markus Wagner,Reisezentrum,2. Klasse (Sparpreis),98,9.51,932.22,-2758.9,-1826.68
TR-004297,2023-05-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,1498.1,1997.47
TR-004298,2023-06-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004299,2023-07-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004300,2023-08-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004301,2023-09-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004302,2023-10-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004303,2023-11-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004304,2023-12-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004305,2024-01-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004306,2024-02-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004307,2024-03-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004308,2024-04-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004309,2024-05-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004310,2024-06-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004311,2024-07-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004312,2024-08-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004313,2024-09-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004314,2024-10-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004315,2024-11-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004316,2024-12-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004317,2025-01-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004318,2025-02-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004319,2025-03-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004320,2025-04-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004321,2025-05-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004322,2025-06-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,0.0,515.5
TR-004323,2025-07-01,Mieter-U-129-1,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,9.04,515.5,-1498.1,-982.6
TR-004324,2025-09-01,Mieter-U-129-2,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,1498.1,1997.47
TR-004325,2025-10-01,Mieter-U-129-2,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004326,2025-11-01,Mieter-U-129-2,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004327,2025-12-01,Mieter-U-129-2,Hamburg,V-01,Hans Müller,Gepäckwagen,1. Klasse (Business),57,8.76,499.37,0.0,499.37
TR-004328,2023-01-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,32153.02,42870.69
TR-004329,2023-02-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004330,2023-03-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004331,2023-04-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004332,2023-05-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004333,2023-06-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004334,2023-07-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004335,2023-08-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004336,2023-09-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004337,2023-10-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004338,2023-11-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004339,2023-12-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004340,2024-01-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004341,2024-02-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.38,11133.92,0.0,11133.92
TR-004342,2024-03-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.38,11133.92,0.0,11133.92
TR-004343,2024-04-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.38,11133.92,0.0,11133.92
TR-004344,2024-05-01,Mieter-U-130-1,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.38,11133.92,-32153.02,-21019.1
TR-004345,2024-06-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,32153.02,42870.69
TR-004346,2024-07-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004347,2024-08-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004348,2024-09-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004349,2024-10-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004350,2024-11-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004351,2024-12-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004352,2025-01-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004353,2025-02-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004354,2025-03-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004355,2025-04-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004356,2025-05-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004357,2025-06-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004358,2025-07-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004359,2025-08-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,45.61,10717.67,0.0,10717.67
TR-004360,2025-09-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.74,11219.88,0.0,11219.88
TR-004361,2025-10-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.74,11219.88,0.0,11219.88
TR-004362,2025-11-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.74,11219.88,0.0,11219.88
TR-004363,2025-12-01,Mieter-U-130-2,Köln,V-05,Markus Wagner,Bordshop,1. Klasse (Business),235,47.74,11219.88,0.0,11219.88
TR-004364,2023-04-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,2400.05,3200.07
TR-004365,2023-05-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004366,2023-06-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004367,2023-07-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004368,2023-08-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004369,2023-09-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004370,2023-10-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004371,2023-11-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004372,2023-12-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004373,2024-01-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004374,2024-02-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004375,2024-03-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,16.67,800.02,0.0,800.02
TR-004376,2024-04-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004377,2024-05-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004378,2024-06-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004379,2024-07-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004380,2024-08-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004381,2024-09-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004382,2024-10-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004383,2024-11-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004384,2024-12-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004385,2025-01-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004386,2025-02-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004387,2025-03-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,17.34,832.49,0.0,832.49
TR-004388,2025-04-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004389,2025-05-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004390,2025-06-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004391,2025-07-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004392,2025-08-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004393,2025-09-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004394,2025-10-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004395,2025-11-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004396,2025-12-01,Mieter-U-131-1,Berlin,V-03,Sabine Fischer,Panoramawagen,2. Klasse (Flexpreis),48,18.15,871.36,0.0,871.36
TR-004397,2023-01-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,25425.91,33901.21
TR-004398,2023-02-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004399,2023-03-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004400,2023-04-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004401,2023-05-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004402,2023-06-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004403,2023-07-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004404,2023-08-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004405,2023-09-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004406,2023-10-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004407,2023-11-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004408,2023-12-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004409,2024-01-01,Mieter-U-132-1,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,-25425.91,-16950.61
TR-004410,2024-03-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,25425.91,33901.21
TR-004411,2024-04-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004412,2024-05-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004413,2024-06-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004414,2024-07-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004415,2024-08-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004416,2024-09-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004417,2024-10-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004418,2024-11-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004419,2024-12-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004420,2025-01-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004421,2025-02-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004422,2025-03-01,Mieter-U-132-2,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,24.13,8660.92,-25425.91,-16764.99
TR-004423,2025-03-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,25425.91,33901.21
TR-004424,2025-04-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004425,2025-05-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004426,2025-06-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004427,2025-07-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004428,2025-08-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004429,2025-09-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004430,2025-10-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004431,2025-11-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004432,2025-12-01,Mieter-U-132-3,München,V-02,Petra Schmidt,Business-Abteil,1. Klasse (Business),359,23.61,8475.3,0.0,8475.3
TR-004433,2023-05-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,1744.13,2325.51
TR-004434,2023-06-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004435,2023-07-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004436,2023-08-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004437,2023-09-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004438,2023-10-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004439,2023-11-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004440,2023-12-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004441,2024-01-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004442,2024-02-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004443,2024-03-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004444,2024-04-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004445,2024-05-01,Mieter-U-133-1,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,-1744.13,-1162.75
TR-004446,2024-06-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,1744.13,2325.51
TR-004447,2024-07-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004448,2024-08-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
TR-004449,2024-09-01,Mieter-U-133-2,Berlin,V-02,Petra Schmidt,Service-Abteil,2. Klasse (Sparpreis),83,7.0,581.38,0.0,581.38
