Transaktions-ID,Datum,Kunden-ID,Kundenstandort,Produkt-ID,Produktname,Produktkategorie,Menge,Preis pro Einheit,Gesamtbetrag
T121557,2025-11-08,Customer-008,Köln,PROD-004,Stehpult-Konverter,Möbel,7,500000,3500000
T121558,2025-11-08,Customer-045,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T121559,2025-11-08,Customer-052,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T121560,2025-11-08,Customer-201,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,8,380000,3040000
T121561,2025-11-08,Customer-067,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T121562,2025-11-08,Customer-132,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T121563,2025-11-08,Customer-055,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,3,25500,76500
T121564,2025-11-08,Customer-248,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T121565,2025-11-08,Customer-001,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,3,750000,2250000
T121566,2025-11-08,Customer-065,Berlin,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T121567,2025-11-08,Customer-086,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T121568,2025-11-08,Customer-096,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T121569,2025-11-08,Customer-056,Berlin,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T121570,2025-11-08,Customer-059,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T121571,2025-11-08,Customer-145,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,9,380000,3420000
T121572,2025-11-08,Customer-080,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,2,250000,500000
T121573,2025-11-08,Customer-132,München,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T121574,2025-11-08,Customer-057,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T121575,2025-11-08,Customer-102,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T121576,2025-11-08,Customer-007,München,PROD-007,USB-C Dockingstation,Elektronik,7,220000,1540000
T121577,2025-11-08,Customer-205,München,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T121578,2025-11-08,Customer-240,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T121579,2025-11-08,Customer-166,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,6,1200000,7200000
T121580,2025-11-08,Customer-156,Köln,PROD-004,Stehpult-Konverter,Möbel,1,500000,500000
T121581,2025-11-09,Customer-070,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T121582,2025-11-09,Customer-250,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T121583,2025-11-09,Customer-075,Hamburg,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T121584,2025-11-09,Customer-009,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,5,750000,3750000
T121585,2025-11-09,Customer-006,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T121586,2025-11-09,Customer-125,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,2,380000,760000
T121587,2025-11-09,Customer-030,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T121588,2025-11-09,Customer-044,Köln,PROD-004,Stehpult-Konverter,Möbel,10,500000,5000000
T121589,2025-11-09,Customer-002,Köln,PROD-002,Kabellose mechanische Tastatur,Elektronik,3,380000,1140000
T121590,2025-11-09,Customer-028,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T121591,2025-11-09,Customer-233,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T121592,2025-11-09,Customer-195,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,4,70000,280000
T121593,2025-11-09,Customer-032,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,10,380000,3800000
T121594,2025-11-09,Customer-167,Köln,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,9,25500,229500
T121595,2025-11-09,Customer-126,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T121596,2025-11-09,Customer-180,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,4,25500,102000
T121597,2025-11-09,Customer-057,Berlin,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T121598,2025-11-09,Customer-213,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,1,85000,85000
T121599,2025-11-09,Customer-120,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T121600,2025-11-09,Customer-001,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,4,150000,600000
T121601,2025-11-09,Customer-055,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T121602,2025-11-09,Customer-126,Hamburg,PROD-002,Kabellose mechanische Tastatur,Elektronik,1,380000,380000
T121603,2025-11-09,Customer-088,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,9,150000,1350000
T121604,2025-11-09,Customer-116,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,3,70000,210000
T121605,2025-11-09,Customer-153,München,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T121606,2025-11-09,Customer-231,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T121607,2025-11-09,Customer-218,Köln,PROD-004,Stehpult-Konverter,Möbel,3,500000,1500000
T121608,2025-11-09,Customer-191,München,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T121609,2025-11-09,Customer-079,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,8,220000,1760000
T121610,2025-11-09,Customer-077,Berlin,PROD-007,USB-C Dockingstation,Elektronik,8,220000,1760000
T121611,2025-11-09,Customer-020,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,7,150000,1050000
T121612,2025-11-09,Customer-183,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T121613,2025-11-09,Customer-197,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,9,70000,630000
T121614,2025-11-09,Customer-233,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T121615,2025-11-09,Customer-224,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,1,25500,25500
T121616,2025-11-09,Customer-038,München,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T121617,2025-11-09,Customer-152,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T121618,2025-11-09,Customer-016,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,3,70000,210000
T121619,2025-11-09,Customer-237,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T121620,2025-11-09,Customer-226,Berlin,PROD-004,Stehpult-Konverter,Möbel,9,500000,4500000
T121621,2025-11-09,Customer-183,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T121622,2025-11-09,Customer-177,München,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T121623,2025-11-09,Customer-245,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,6,250000,1500000
T121624,2025-11-09,Customer-061,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T121625,2025-11-09,Customer-166,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,9,500000,4500000
T121626,2025-11-09,Customer-240,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T121627,2025-11-09,Customer-148,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,4,1200000,4800000
T121628,2025-11-10,Customer-189,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,3,220000,660000
T121629,2025-11-10,Customer-213,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,10,70000,700000
T121630,2025-11-10,Customer-131,Köln,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T121631,2025-11-10,Customer-218,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T121632,2025-11-10,Customer-071,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T121633,2025-11-10,Customer-086,Hamburg,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T121634,2025-11-10,Customer-177,München,PROD-007,USB-C Dockingstation,Elektronik,5,220000,1100000
T121635,2025-11-10,Customer-177,München,PROD-005,Verstellbarer Monitorarm,Möbel,5,150000,750000
T121636,2025-11-10,Customer-108,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T121637,2025-11-10,Customer-068,Berlin,PROD-004,Stehpult-Konverter,Möbel,6,500000,3000000
T121638,2025-11-10,Customer-159,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,6,1200000,7200000
T121639,2025-11-10,Customer-028,Hamburg,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,7,250000,1750000
T121640,2025-11-10,Customer-026,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T121641,2025-11-10,Customer-238,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,8,70000,560000
T121642,2025-11-10,Customer-121,München,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T121643,2025-11-10,Customer-078,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T121644,2025-11-10,Customer-202,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,6,150000,900000
T121645,2025-11-10,Customer-044,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T121646,2025-11-10,Customer-223,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T121647,2025-11-10,Customer-069,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,1,70000,70000
T121648,2025-11-10,Customer-240,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,10,25500,255000
T121649,2025-11-10,Customer-177,München,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T121650,2025-11-10,Customer-104,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,4,150000,600000
T121651,2025-11-10,Customer-084,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T121652,2025-11-10,Customer-007,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T121653,2025-11-10,Customer-208,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T121654,2025-11-10,Customer-004,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,4,220000,880000
T121655,2025-11-10,Customer-161,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,4,150000,600000
T121656,2025-11-10,Customer-228,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T121657,2025-11-10,Customer-116,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T121658,2025-11-10,Customer-037,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,9,1200000,10800000
T121659,2025-11-10,Customer-136,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T121660,2025-11-10,Customer-152,Frankfurt,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T121661,2025-11-10,Customer-099,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,8,25500,204000
T121662,2025-11-10,Customer-074,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,3,1200000,3600000
T121663,2025-11-10,Customer-134,Köln,PROD-002,Kabellose mechanische Tastatur,Elektronik,1,380000,380000
T121664,2025-11-10,Customer-248,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T121665,2025-11-10,Customer-022,Köln,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,10,750000,7500000
T121666,2025-11-10,Customer-143,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T121667,2025-11-10,Customer-023,Hamburg,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T121668,2025-11-10,Customer-054,München,PROD-010,Webcam 1080p HD,Elektronik,6,85000,510000
T121669,2025-11-10,Customer-058,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T121670,2025-11-10,Customer-003,München,PROD-003,27-Zoll 4K Monitor,Elektronik,1,1200000,1200000
T121671,2025-11-10,Customer-038,München,PROD-002,Kabellose mechanische Tastatur,Elektronik,5,380000,1900000
T121672,2025-11-10,Customer-216,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T121673,2025-11-10,Customer-035,München,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T121674,2025-11-10,Customer-228,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,6,380000,2280000
T121675,2025-11-10,Customer-147,München,PROD-005,Verstellbarer Monitorarm,Möbel,7,150000,1050000
T121676,2025-11-10,Customer-108,München,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T121677,2025-11-10,Customer-221,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,10,1200000,12000000
T121678,2025-11-10,Customer-172,Berlin,PROD-010,Webcam 1080p HD,Elektronik,1,85000,85000
T121679,2025-11-10,Customer-163,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,7,750000,5250000
T121680,2025-11-10,Customer-011,Frankfurt,PROD-005,Verstellbarer Monitorarm,Möbel,2,150000,300000
T121681,2025-11-10,Customer-035,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,5,70000,350000
T121682,2025-11-10,Customer-197,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,7,25500,178500
T121683,2025-11-10,Customer-229,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T121684,2025-11-10,Customer-241,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,2,25500,51000
T121685,2025-11-10,Customer-003,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,1,250000,250000
T121686,2025-11-10,Customer-190,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,10,250000,2500000
T121687,2025-11-10,Customer-119,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T121688,2025-11-10,Customer-123,Hamburg,PROD-007,USB-C Dockingstation,Elektronik,2,220000,440000
T121689,2025-11-10,Customer-114,München,PROD-007,USB-C Dockingstation,Elektronik,9,220000,1980000
T121690,2025-11-10,Customer-203,München,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T121691,2025-11-10,Customer-203,München,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T121692,2025-11-10,Customer-140,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,2,500000,1000000
T121693,2025-11-10,Customer-195,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T121694,2025-11-10,Customer-095,München,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T121695,2025-11-10,Customer-008,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T121696,2025-11-10,Customer-026,Frankfurt,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T121697,2025-11-10,Customer-189,Hamburg,PROD-003,27-Zoll 4K Monitor,Elektronik,8,1200000,9600000
T121698,2025-11-10,Customer-005,Köln,PROD-003,27-Zoll 4K Monitor,Elektronik,2,1200000,2400000
T121699,2025-11-10,Customer-067,München,PROD-004,Stehpult-Konverter,Möbel,4,500000,2000000
T121700,2025-11-10,Customer-058,Hamburg,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,5,25500,127500
T121701,2025-11-10,Customer-077,Berlin,PROD-004,Stehpult-Konverter,Möbel,5,500000,2500000
T121702,2025-11-10,Customer-171,Köln,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T121703,2025-11-10,Customer-107,Hamburg,PROD-005,Verstellbarer Monitorarm,Möbel,3,150000,450000
T121704,2025-11-10,Customer-024,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T121705,2025-11-10,Customer-042,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,8,380000,3040000
T121706,2025-11-10,Customer-226,Berlin,PROD-010,Webcam 1080p HD,Elektronik,1,85000,85000
T121707,2025-11-10,Customer-010,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,4,85000,340000
T121708,2025-11-10,Customer-025,München,PROD-010,Webcam 1080p HD,Elektronik,7,85000,595000
T121709,2025-11-10,Customer-077,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,4,380000,1520000
T121710,2025-11-10,Customer-048,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,4,70000,280000
T121711,2025-11-10,Customer-098,Köln,PROD-010,Webcam 1080p HD,Elektronik,10,85000,850000
T121712,2025-11-10,Customer-133,Köln,PROD-005,Verstellbarer Monitorarm,Möbel,1,150000,150000
T121713,2025-11-10,Customer-121,München,PROD-007,USB-C Dockingstation,Elektronik,1,220000,220000
T121714,2025-11-10,Customer-235,Hamburg,PROD-004,Stehpult-Konverter,Möbel,3,500000,1500000
T121715,2025-11-10,Customer-228,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T121716,2025-11-10,Customer-001,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,2,380000,760000
T121717,2025-11-10,Customer-026,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,9,500000,4500000
T121718,2025-11-10,Customer-065,Berlin,PROD-007,USB-C Dockingstation,Elektronik,10,220000,2200000
T121719,2025-11-10,Customer-077,Berlin,PROD-005,Verstellbarer Monitorarm,Möbel,7,150000,1050000
T121720,2025-11-10,Customer-018,Köln,PROD-007,USB-C Dockingstation,Elektronik,6,220000,1320000
T121721,2025-11-10,Customer-038,München,PROD-010,Webcam 1080p HD,Elektronik,4,85000,340000
T121722,2025-11-10,Customer-098,Köln,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T121723,2025-11-10,Customer-182,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,10,85000,850000
T121724,2025-11-10,Customer-152,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,10,250000,2500000
T121725,2025-11-10,Customer-174,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,8,750000,6000000
T121726,2025-11-10,Customer-087,Köln,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T121727,2025-11-10,Customer-178,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,10,70000,700000
T121728,2025-11-10,Customer-209,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,3,70000,210000
T121729,2025-11-10,Customer-234,München,PROD-010,Webcam 1080p HD,Elektronik,3,85000,255000
T121730,2025-11-10,Customer-042,Frankfurt,PROD-003,27-Zoll 4K Monitor,Elektronik,4,1200000,4800000
T121731,2025-11-10,Customer-131,Köln,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,6,250000,1500000
T121732,2025-11-10,Customer-175,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,5,70000,350000
T121733,2025-11-10,Customer-114,München,PROD-003,27-Zoll 4K Monitor,Elektronik,3,1200000,3600000
T121734,2025-11-10,Customer-019,München,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,6,70000,420000
T121735,2025-11-10,Customer-065,Berlin,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,1,750000,750000
T121736,2025-11-10,Customer-147,München,PROD-005,Verstellbarer Monitorarm,Möbel,4,150000,600000
T121737,2025-11-10,Customer-096,Köln,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,7,70000,490000
T121738,2025-11-10,Customer-093,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,4,25500,102000
T121739,2025-11-10,Customer-128,Köln,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,9,750000,6750000
T121740,2025-11-10,Customer-142,Berlin,PROD-004,Stehpult-Konverter,Möbel,4,500000,2000000
T121741,2025-11-10,Customer-156,Köln,PROD-007,USB-C Dockingstation,Elektronik,5,220000,1100000
T121742,2025-11-10,Customer-241,Frankfurt,PROD-010,Webcam 1080p HD,Elektronik,9,85000,765000
T121743,2025-11-10,Customer-221,Köln,PROD-010,Webcam 1080p HD,Elektronik,2,85000,170000
T121744,2025-11-10,Customer-059,Frankfurt,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T121745,2025-11-10,Customer-175,Berlin,PROD-003,27-Zoll 4K Monitor,Elektronik,7,1200000,8400000
T121746,2025-11-10,Customer-209,München,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,3,750000,2250000
T121747,2025-11-10,Customer-164,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T121748,2025-11-10,Customer-232,Frankfurt,PROD-001,Ergonomischer Netz-Bürostuhl,Möbel,6,750000,4500000
T121749,2025-11-10,Customer-206,München,PROD-007,USB-C Dockingstation,Elektronik,6,220000,1320000
T121750,2025-11-10,Customer-218,Köln,PROD-005,Verstellbarer Monitorarm,Möbel,2,150000,300000
T121751,2025-11-10,Customer-162,Berlin,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,3,250000,750000
T121752,2025-11-11,Customer-084,Berlin,PROD-002,Kabellose mechanische Tastatur,Elektronik,7,380000,2660000
T121753,2025-11-11,Customer-027,Berlin,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,10,25500,255000
T121754,2025-11-11,Customer-072,Berlin,PROD-004,Stehpult-Konverter,Möbel,1,500000,500000
T121755,2025-11-11,Customer-202,Frankfurt,PROD-009,Noise-Cancelling Kopfhörer,Elektronik,8,250000,2000000
T121756,2025-11-11,Customer-189,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,2,70000,140000
T121757,2025-11-11,Customer-012,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,10,85000,850000
T121758,2025-11-11,Customer-032,Frankfurt,PROD-006,A4 Druckerpapier (500 Blatt),Bürobedarf,6,25500,153000
T121759,2025-11-11,Customer-115,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,9,500000,4500000
T121760,2025-11-11,Customer-117,Frankfurt,PROD-004,Stehpult-Konverter,Möbel,8,500000,4000000
T121761,2025-11-11,Customer-128,Köln,PROD-010,Webcam 1080p HD,Elektronik,8,85000,680000
T121762,2025-11-11,Customer-187,Hamburg,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,1,70000,70000
T121763,2025-11-11,Customer-145,Hamburg,PROD-010,Webcam 1080p HD,Elektronik,5,85000,425000
T121764,2025-11-11,Customer-104,Berlin,PROD-008,Exklusive Kugelschreiber-Box,Bürobedarf,8,70000,560000
